date,inflow,storage,elevation,precip,tmax,tmin
2012-12-16,669.18,53650.8,124.23,0.0,6.3,-5.21
2012-12-17,651.37,53515.9,124.19,0.0,5.49,-7.67
2012-12-18,675.11,53395.2,124.16,0.0,3.6,-5.25
2012-12-19,720.32,53301.7,124.14,0.13,13.38,3.45
2012-12-20,776.02,53241.5,124.12,1.23,3.93,-4.99
2012-12-21,668.98,53117.2,124.09,0.0,8.43,-0.86
2012-12-22,685.4,53002.7,124.06,0.0,8.57,-3.25
2012-12-23,623.16,52850.8,124.02,0.0,7.28,-2.96
2012-12-24,708.12,52749.9,123.99,0.0,6.41,-2.29
2012-12-25,739.09,52667.7,123.97,0.38,5.56,-9.18
2012-12-26,1110.66,52808.3,124.01,10.62,1.77,-9.17
2012-12-27,1084.37,52933.2,124.04,0.55,-1.76,-9.06
2012-12-28,1093.07,53063.3,124.08,0.0,4.0,-8.51
2012-12-29,1067.85,53178.2,124.11,0.0,6.25,-3.88
2012-12-30,1058.37,53287.5,124.13,0.0,3.6,-6.95
2012-12-31,1007.28,53366.1,124.15,0.0,6.52,-4.08
2013-01-01,938.09,53403.3,124.16,0.0,9.63,-0.78
2013-01-02,1194.37,53594.1,124.21,11.81,4.27,-5.47
2013-01-03,1038.29,53691.4,124.24,0.0,3.37,-6.91
2013-01-04,982.74,53755.3,124.26,0.0,3.38,-6.9
2013-01-05,1021.19,53842.2,124.28,0.0,0.22,-10.44
2013-01-06,2042.5,54542.0,124.46,38.74,0.65,-8.41
2013-01-07,1552.85,54947.9,124.57,0.0,3.39,-9.01
2013-01-08,1191.5,55137.1,124.61,0.0,9.25,-5.66
2013-01-09,1265.58,55370.7,124.67,2.34,4.38,-6.48
2013-01-10,1422.08,55698.2,124.76,5.36,4.18,-6.23
2013-01-11,1342.19,55977.8,124.83,0.0,3.21,-8.37
2013-01-12,1177.52,56158.5,124.88,0.0,2.58,-10.22
2013-01-13,1219.32,56364.4,124.93,6.53,5.0,-3.73
2013-01-14,1342.03,56643.9,125.01,0.0,3.51,-8.88
2013-01-15,1290.44,56892.4,125.07,0.0,-1.2,-13.35
2013-01-16,1316.5,57156.5,125.14,0.0,-3.47,-15.06
2013-01-17,1205.03,57353.8,125.19,0.0,-0.13,-11.65
2013-01-18,2510.82,58334.6,125.44,40.09,-4.19,-12.52
2013-01-19,2081.09,59057.5,125.63,1.75,-1.83,-15.64
2013-01-20,1714.46,59560.4,125.76,0.0,-2.07,-10.94
2013-01-21,1372.46,59858.1,125.84,0.0,2.44,-10.77
2013-01-22,1160.96,60029.0,125.88,0.0,3.93,-9.53
2013-01-23,1205.88,60226.8,125.94,0.0,4.2,-6.08
2013-01-24,1126.52,60376.9,125.97,0.0,6.25,-4.5
2013-01-25,1099.06,60510.6,126.01,0.0,6.4,-3.09
2013-01-26,1008.85,60590.2,126.03,0.0,3.96,-9.02
2013-01-27,999.0,60663.8,126.05,0.0,4.8,-9.98
2013-01-28,988.54,60731.2,126.07,0.0,0.85,-11.04
2013-01-29,917.37,60755.9,126.07,0.0,4.67,-5.42
2013-01-30,1357.41,61044.6,126.15,22.14,5.93,-3.19
2013-01-31,1154.65,61211.6,126.19,0.0,4.58,-5.31
2013-02-01,1103.92,61348.2,126.23,0.0,4.68,-5.55
2013-02-02,1381.48,61651.4,126.31,15.14,1.22,-7.63
2013-02-03,1272.09,61888.9,126.37,0.0,8.17,-4.35
2013-02-04,1338.29,62166.1,126.44,4.42,9.67,-3.38
2013-02-05,1687.76,62653.0,126.57,14.38,13.24,1.84
2013-02-06,1576.29,63073.1,126.67,0.0,10.18,-2.32
2013-02-07,1456.05,63421.0,126.77,0.0,6.19,-4.18
2013-02-08,1206.42,63619.1,126.82,0.0,2.32,-7.91
2013-02-09,1520.23,64005.5,126.92,17.24,6.78,-3.8
2013-02-10,1449.09,64349.2,127.01,3.58,5.12,-8.25
2013-02-11,1340.96,64628.0,127.08,0.0,2.21,-9.63
2013-02-12,1222.93,64836.0,127.13,0.0,9.28,-2.41
2013-02-13,1274.96,65075.2,127.19,0.0,12.23,0.9
2013-02-14,1256.81,65303.6,127.25,3.13,8.0,-0.21
2013-02-15,1168.22,65478.8,127.3,0.0,12.86,1.12
2013-02-16,1146.04,65640.7,127.34,0.0,7.5,-5.56
2013-02-17,1091.51,65769.8,127.38,4.31,2.04,-7.26
2013-02-18,1063.6,65882.2,127.4,0.0,6.25,-5.04
2013-02-19,1019.85,65968.4,127.43,0.93,6.78,-5.03
2013-02-20,1000.7,66043.1,127.45,0.0,8.25,-3.59
2013-02-21,1281.54,66286.2,127.51,11.89,9.42,-1.96
2013-02-22,1152.67,66452.1,127.55,0.0,9.68,-1.61
2013-02-23,1103.58,66588.5,127.59,0.0,4.71,-5.22
2013-02-24,1463.41,66940.8,127.68,12.75,6.91,-3.33
2013-02-25,1131.35,67093.9,127.72,0.0,1.07,-8.64
2013-02-26,1064.73,67207.0,127.75,0.0,7.93,-1.03
2013-02-27,1053.15,67313.1,127.78,8.08,6.67,-6.03
2013-02-28,969.13,67368.9,127.79,1.4,7.44,-0.61
2013-03-01,1082.29,67492.5,127.82,5.3,6.29,-6.6
2013-03-02,1047.48,67595.2,127.85,0.0,7.29,-0.98
2013-03-03,914.49,67618.2,127.86,0.0,9.58,-2.43
2013-03-04,910.67,67638.8,127.86,0.19,14.33,1.73
2013-03-05,860.76,67629.5,127.86,0.0,12.47,2.14
2013-03-06,756.28,67557.6,127.84,0.0,11.6,2.78
2013-03-07,755.94,67485.4,127.82,0.0,18.24,4.56
2013-03-08,864.95,67478.6,127.82,5.01,15.25,3.97
2013-03-09,965.81,67532.4,127.83,8.16,15.77,4.47
2013-03-10,977.39,67593.0,127.85,0.0,13.88,2.2
2013-03-11,918.06,67618.1,127.86,0.0,15.1,2.8
2013-03-12,899.41,67632.0,127.86,1.33,14.5,2.93
2013-03-13,914.87,67655.2,127.86,0.0,12.31,3.15
2013-03-14,971.47,67712.4,127.88,0.71,9.6,-2.3
2013-03-15,950.76,67757.1,127.89,0.0,8.79,-1.77
2013-03-16,952.85,67803.0,127.9,0.0,11.52,3.39
2013-03-17,1016.65,67887.3,127.93,4.03,17.06,6.0
2013-03-18,1107.53,68026.1,127.96,0.0,13.83,1.26
2013-03-19,993.34,68096.3,127.98,0.0,10.74,-1.72
2013-03-20,929.47,68128.3,127.99,2.92,12.71,1.51
2013-03-21,864.43,68121.2,127.99,0.0,11.39,0.21
2013-03-22,769.73,68057.3,127.97,0.0,6.98,-0.47
2013-03-23,713.07,67959.4,127.94,0.0,8.34,-5.57
2013-03-24,821.95,67926.8,127.94,0.0,11.18,0.21
2013-03-25,770.68,67863.5,127.92,0.0,9.67,-2.28
2013-03-26,777.69,67804.3,127.9,1.23,12.53,-0.48
2013-03-27,888.65,67811.8,127.91,0.0,11.59,-0.71
2013-03-28,783.14,67755.9,127.89,0.0,12.9,2.16
2013-03-29,716.39,67660.0,127.87,0.0,10.3,1.13
2013-03-30,762.52,67591.8,127.85,0.0,14.35,5.31
2013-03-31,653.65,67458.2,127.81,0.0,16.19,6.47
2013-04-01,664.08,67330.9,127.78,0.0,18.94,7.97
2013-04-02,616.44,67175.0,127.74,0.0,12.65,2.48
2013-04-03,575.73,66994.7,127.69,0.0,12.88,2.92
2013-04-04,548.73,66798.2,127.64,2.39,11.48,0.09
2013-04-05,815.63,66761.9,127.63,14.01,10.43,-1.61
2013-04-06,826.97,66732.3,127.63,0.0,17.39,3.54
2013-04-07,762.77,66664.2,127.61,0.0,20.2,6.43
2013-04-08,788.41,66611.5,127.59,0.0,15.83,5.1
2013-04-09,735.09,66526.8,127.57,0.0,14.81,4.09
2013-04-10,711.39,66427.9,127.55,0.0,12.56,2.97
2013-04-11,796.55,66380.1,127.53,2.07,13.1,-0.14
2013-04-12,810.25,66340.5,127.52,0.0,14.25,4.21
2013-04-13,832.28,66314.1,127.52,1.57,15.2,4.16
2013-04-14,863.78,66306.7,127.51,0.0,17.74,9.03
2013-04-15,885.9,66312.5,127.52,3.37,16.04,4.01
2013-04-16,994.2,66383.2,127.53,7.13,21.91,10.56
2013-04-17,929.93,66415.4,127.54,0.0,21.25,13.5
2013-04-18,1459.14,66765.2,127.63,26.18,25.01,12.13
2013-04-19,1244.64,66986.2,127.69,0.0,23.74,11.26
2013-04-20,1190.98,67175.1,127.74,0.0,22.72,10.25
2013-04-21,1128.71,67326.5,127.78,0.0,21.88,10.73
2013-04-22,1081.81,67449.9,127.81,0.0,17.95,6.92
2013-04-23,928.69,67481.4,127.82,0.0,19.13,4.88
2013-04-24,876.99,67481.8,127.82,0.0,15.37,7.04
2013-04-25,809.51,67441.8,127.81,0.0,17.28,5.84
2013-04-26,825.62,67411.4,127.8,0.17,20.75,9.11
2013-04-27,875.12,67410.7,127.8,0.0,23.89,11.06
2013-04-28,1096.49,67542.9,127.84,7.81,20.66,10.96
2013-04-29,1121.43,67690.0,127.87,0.0,23.13,14.73
2013-04-30,954.05,67736.7,127.89,0.0,19.39,9.21
2013-05-01,1114.06,67879.4,127.92,9.93,20.57,9.45
2013-05-02,1061.26,67990.4,127.95,0.0,29.36,15.87
2013-05-03,863.42,67982.7,127.95,0.0,26.39,15.29
2013-05-04,803.73,67939.2,127.94,0.0,25.68,14.89
2013-05-05,721.83,67846.5,127.91,0.0,21.04,10.64
2013-05-06,667.35,67721.2,127.88,0.0,20.89,11.03
2013-05-07,788.04,67668.3,127.87,1.92,24.21,14.23
2013-05-08,717.23,67572.9,127.84,0.0,23.27,11.92
2013-05-09,703.04,67468.9,127.82,0.0,27.23,14.35
2013-05-10,647.38,67331.6,127.78,0.0,20.59,11.11
2013-05-11,658.36,67200.9,127.75,0.0,19.71,10.4
2013-05-12,660.36,67071.4,127.71,1.32,22.55,10.95
2013-05-13,808.53,67030.7,127.7,3.14,19.11,9.42
2013-05-14,1415.08,67354.0,127.79,23.09,20.76,10.56
2013-05-15,1244.23,67574.8,127.84,0.0,17.72,7.9
2013-05-16,1253.22,67801.0,127.9,0.0,15.2,5.97
2013-05-17,1259.14,68030.8,127.96,0.0,19.86,7.72
2013-05-18,1120.33,68177.2,128.0,0.0,18.59,9.93
2013-05-19,954.63,68224.2,128.01,0.0,22.51,12.72
2013-05-20,975.12,68283.6,128.03,0.0,19.98,8.58
2013-05-21,927.36,68314.2,128.04,0.0,23.88,12.98
2013-05-22,944.97,68355.5,128.05,0.0,25.76,13.35
2013-05-23,991.92,68424.9,128.06,3.37,24.8,17.02
2013-05-24,1200.5,68619.4,128.12,9.69,26.78,15.0
2013-05-25,1172.83,68797.4,128.16,0.0,19.83,13.34
2013-05-26,1031.45,68890.5,128.19,0.0,22.27,14.92
2013-05-27,917.6,68915.3,128.19,0.0,25.95,15.18
2013-05-28,839.45,68893.3,128.19,0.0,24.13,13.46
2013-05-29,789.45,68841.2,128.17,0.0,30.13,17.98
2013-05-30,767.21,68775.8,128.16,1.7,25.92,16.0
2013-05-31,668.41,68651.1,128.12,0.0,29.2,18.61
2013-06-01,628.41,68502.4,128.08,0.0,28.29,17.25
2013-06-02,553.3,68308.6,128.03,0.0,36.18,24.27
2013-06-03,589.12,68136.3,127.99,0.0,34.85,23.21
2013-06-04,590.75,67965.0,127.95,0.0,32.5,22.49
2013-06-05,514.76,67748.2,127.89,0.0,27.87,19.12
2013-06-06,633.04,67602.2,127.85,0.0,32.84,20.74
2013-06-07,668.61,67477.7,127.82,0.0,32.4,21.02
2013-06-08,636.48,67333.8,127.78,0.0,36.3,23.96
2013-06-09,804.48,67290.7,127.77,8.56,36.21,26.78
2013-06-10,791.39,67239.8,127.76,0.0,35.7,24.27
2013-06-11,739.03,67157.5,127.74,0.0,34.95,22.15
2013-06-12,719.65,67063.6,127.71,0.0,29.75,18.14
2013-06-13,775.12,67002.9,127.7,0.0,31.62,21.51
2013-06-14,694.4,66893.8,127.67,0.0,43.45,33.41
2013-06-15,735.51,66809.3,127.65,0.0,38.14,28.42
2013-06-16,737.06,66725.8,127.62,0.0,37.53,25.95
2013-06-17,780.58,66668.4,127.61,0.0,36.05,23.32
2013-06-18,812.57,66630.2,127.6,0.0,34.96,25.5
2013-06-19,782.16,66573.8,127.58,0.0,36.94,26.48
2013-06-20,996.21,66645.8,127.6,7.88,36.09,25.55
2013-06-21,949.58,66689.8,127.61,0.0,36.05,23.89
2013-06-22,951.13,66734.7,127.63,0.0,35.41,27.34
2013-06-23,1025.63,66824.3,127.65,0.0,36.37,23.63
2013-06-24,969.12,66880.1,127.66,0.0,32.71,20.03
2013-06-25,947.46,66922.8,127.67,0.0,30.67,18.33
2013-06-26,850.7,66907.5,127.67,0.0,33.69,25.01
2013-06-27,766.46,66841.6,127.65,0.0,34.33,23.63
2013-06-28,817.09,66806.1,127.64,0.0,33.82,23.06
2013-06-29,918.86,66831.7,127.65,0.94,36.1,25.32
2013-06-30,875.45,66831.2,127.65,0.0,36.74,29.98
2013-07-01,928.51,66862.6,127.66,11.55,34.05,22.67
2013-07-02,881.29,66865.6,127.66,0.0,29.75,17.81
2013-07-03,767.66,66800.4,127.64,0.0,28.3,16.68
2013-07-04,644.37,66661.3,127.61,0.0,30.67,18.82
2013-07-05,648.23,66524.5,127.57,2.0,34.08,20.42
2013-07-06,587.18,66351.1,127.53,0.0,34.11,22.02
2013-07-07,531.19,66144.0,127.47,0.0,34.7,24.66
2013-07-08,548.75,65947.5,127.42,0.0,32.3,20.93
2013-07-09,521.53,65734.7,127.37,2.86,29.98,17.34
2013-07-10,594.07,65565.4,127.32,0.0,30.58,21.01
2013-07-11,613.92,65408.0,127.28,0.0,34.07,25.05
2013-07-12,667.47,65282.8,127.25,0.0,36.98,26.22
2013-07-13,788.52,65230.1,127.24,0.0,36.44,25.16
2013-07-14,713.82,65132.7,127.21,0.0,34.31,23.5
2013-07-15,888.83,65140.2,127.21,5.57,34.21,22.47
2013-07-16,732.32,65053.9,127.19,0.0,33.75,25.75
2013-07-17,641.18,64912.8,127.15,1.44,37.29,26.94
2013-07-18,720.54,64819.4,127.13,0.0,34.23,22.9
2013-07-19,812.76,64781.3,127.12,0.0,33.51,20.24
2013-07-20,790.97,64730.2,127.11,0.0,32.14,22.32
2013-07-21,677.49,64610.9,127.07,0.0,25.96,18.17
2013-07-22,775.4,64550.4,127.06,0.0,29.29,16.72
2013-07-23,615.73,64394.1,127.02,0.0,36.88,27.06
2013-07-24,582.18,64217.7,126.97,0.0,35.78,27.38
2013-07-25,568.24,64032.9,126.92,0.0,39.52,27.28
2013-07-26,591.57,63862.1,126.88,0.0,40.35,30.89
2013-07-27,564.71,63675.1,126.83,0.0,36.01,24.99
2013-07-28,629.79,63527.3,126.79,0.0,35.33,24.57
2013-07-29,663.09,63399.4,126.76,0.0,36.64,25.36
2013-07-30,546.22,63201.4,126.71,0.0,35.63,24.15
2013-07-31,582.93,63025.4,126.66,0.0,31.91,20.26
2013-08-01,518.13,62810.5,126.61,0.0,28.39,18.67
2013-08-02,606.7,62648.8,126.56,0.0,32.22,21.54
2013-08-03,531.7,62442.1,126.51,0.0,35.27,24.68
2013-08-04,536.05,62238.0,126.46,0.0,29.49,21.0
2013-08-05,474.0,61996.6,126.4,0.0,25.5,12.67
2013-08-06,483.28,61760.8,126.33,0.0,25.64,12.36
2013-08-07,477.33,61521.5,126.27,0.0,27.16,16.28
2013-08-08,480.55,61284.1,126.21,0.0,22.69,11.72
2013-08-09,423.59,61012.5,126.14,0.0,25.91,16.01
2013-08-10,465.81,60766.2,126.08,0.0,29.02,19.15
2013-08-11,539.48,60564.2,126.02,0.0,27.73,18.16
2013-08-12,576.6,60384.4,125.98,0.0,29.58,16.02
2013-08-13,635.64,60240.0,125.94,0.0,30.14,19.71
2013-08-14,610.45,60080.5,125.9,0.0,32.2,19.81
2013-08-15,608.84,59920.1,125.86,0.0,31.14,20.19
2013-08-16,592.74,59750.0,125.81,0.0,31.28,20.84
2013-08-17,643.81,59610.5,125.78,0.0,31.66,20.13
2013-08-18,732.01,59524.0,125.75,0.0,32.35,21.87
2013-08-19,674.53,59403.0,125.72,0.0,29.08,20.65
2013-08-20,671.51,59280.1,125.69,0.0,25.36,14.98
2013-08-21,610.79,59120.9,125.65,0.0,25.76,13.69
2013-08-22,596.55,58953.1,125.61,0.0,27.56,17.34
2013-08-23,583.78,58777.6,125.56,0.2,26.04,14.8
2013-08-24,773.22,58715.8,125.54,10.69,26.41,14.77
2013-08-25,650.91,58580.6,125.51,0.0,29.01,16.68
2013-08-26,689.4,58468.5,125.48,1.67,30.25,20.59
2013-08-27,726.09,58378.4,125.46,0.0,30.42,20.59
2013-08-28,1152.86,58544.4,125.5,25.26,29.64,18.19
2013-08-29,993.96,58615.0,125.52,0.0,28.19,17.71
2013-08-30,924.3,58643.8,125.52,0.0,27.71,13.96
2013-08-31,810.35,58604.3,125.51,0.0,28.86,18.55
2013-09-01,825.35,58573.7,125.51,0.0,25.41,15.59
2013-09-02,825.83,58543.5,125.5,0.0,28.17,17.28
2013-09-03,803.75,58500.0,125.49,0.0,28.94,17.86
2013-09-04,664.37,58372.9,125.45,0.0,26.45,16.09
2013-09-05,651.74,58238.2,125.42,0.0,25.05,13.82
2013-09-06,685.87,58124.0,125.39,0.0,29.34,16.82
2013-09-07,664.19,57996.7,125.36,0.0,29.83,17.54
2013-09-08,611.29,57837.8,125.32,0.0,27.87,18.41
2013-09-09,572.85,57655.7,125.27,0.0,26.1,13.08
2013-09-10,640.05,57514.0,125.23,0.0,22.65,13.5
2013-09-11,671.7,57391.3,125.2,0.0,21.13,11.06
2013-09-12,623.1,57239.4,125.16,0.0,21.14,11.2
2013-09-13,617.37,57084.1,125.12,0.0,22.96,11.89
2013-09-14,1042.18,57183.6,125.15,21.41,22.93,11.57
2013-09-15,893.27,57193.9,125.15,0.0,23.16,14.18
2013-09-16,744.29,57114.7,125.13,0.0,19.22,10.17
2013-09-17,725.14,57024.0,125.1,0.0,25.96,17.29
2013-09-18,663.5,56896.4,125.07,0.0,23.47,11.02
2013-09-19,715.8,56800.1,125.05,0.0,21.62,11.66
2013-09-20,685.61,56685.7,125.02,0.0,21.56,7.25
2013-09-21,698.61,56579.2,124.99,0.0,18.61,8.84
2013-09-22,642.51,56438.9,124.95,0.0,20.52,8.45
2013-09-23,674.71,56318.0,124.92,0.0,23.57,10.27
2013-09-24,707.03,56216.5,124.89,0.0,19.38,8.72
2013-09-25,699.29,56110.3,124.87,0.0,23.69,12.87
2013-09-26,759.14,56040.0,124.85,0.46,25.92,12.47
2013-09-27,747.42,55962.7,124.83,0.0,23.65,16.34
2013-09-28,800.13,55917.1,124.82,0.0,19.42,10.0
2013-09-29,834.14,55891.8,124.81,0.0,16.79,5.42
2013-09-30,916.33,55915.9,124.82,0.0,18.71,9.19
2013-10-01,2015.31,56599.3,124.99,42.9,22.2,10.25
2013-10-02,1768.8,57134.8,125.13,0.0,19.1,8.78
2013-10-03,1353.19,57421.0,125.21,0.0,20.16,9.47
2013-10-04,1174.89,57600.2,125.25,0.0,17.92,6.82
2013-10-05,1106.39,57738.3,125.29,0.0,20.26,7.76
2013-10-06,1226.56,57948.5,125.34,0.0,18.07,8.84
2013-10-07,1225.58,58158.1,125.4,0.0,17.48,7.52
2013-10-08,1131.6,58311.3,125.44,0.0,15.93,7.87
2013-10-09,959.51,58361.3,125.45,0.0,14.24,5.74
2013-10-10,964.71,58414.4,125.47,0.0,22.56,9.64
2013-10-11,837.5,58391.1,125.46,0.0,17.44,2.42
2013-10-12,778.75,58332.6,125.44,0.0,15.32,4.76
2013-10-13,953.69,58379.1,125.46,0.0,17.81,7.63
2013-10-14,1167.7,58554.0,125.5,1.49,21.8,10.04
2013-10-15,1034.96,58649.2,125.53,0.0,20.73,6.93
2013-10-16,913.43,58671.5,125.53,0.0,22.31,12.4
2013-10-17,1501.18,59046.5,125.63,37.58,14.9,2.56
2013-10-18,1233.97,59261.1,125.69,0.0,10.13,-0.66
2013-10-19,857.53,59249.9,125.68,0.0,10.89,0.93
2013-10-20,713.86,59152.4,125.66,0.0,14.89,3.17
2013-10-21,718.63,59057.9,125.63,0.0,10.94,-0.51
2013-10-22,629.92,58910.1,125.59,0.0,14.56,1.93
2013-10-23,630.32,58762.5,125.56,0.0,8.28,-2.95
2013-10-24,677.47,58643.3,125.52,0.0,10.36,-5.72
2013-10-25,611.78,58484.6,125.48,0.0,13.91,1.97
2013-10-26,522.74,58272.5,125.43,0.0,11.49,-0.79
2013-10-27,486.21,58038.5,125.37,0.0,11.46,0.85
2013-10-28,437.51,57775.2,125.3,0.0,14.33,2.55
2013-10-29,456.42,57523.3,125.23,0.0,11.04,2.9
2013-10-30,500.64,57298.0,125.18,3.51,13.85,4.46
2013-10-31,855.97,57285.8,125.17,28.21,12.65,1.89
2013-11-01,781.53,57229.0,125.16,0.0,7.9,-4.2
2013-11-02,804.06,57185.7,125.15,7.45,9.62,-0.52
2013-11-03,846.09,57167.6,125.14,0.0,11.95,1.01
2013-11-04,811.42,57128.7,125.13,0.0,12.67,1.32
2013-11-05,711.43,57029.8,125.11,0.0,10.43,-1.03
2013-11-06,703.35,56926.1,125.08,0.0,10.81,1.76
2013-11-07,654.1,56792.8,125.04,0.0,7.75,-0.86
2013-11-08,616.77,56637.1,125.0,0.0,2.13,-7.61
2013-11-09,627.46,56487.8,124.96,0.0,3.12,-8.78
2013-11-10,582.27,56311.5,124.92,0.0,9.22,-0.97
2013-11-11,515.17,56094.8,124.86,0.0,9.88,-2.46
2013-11-12,528.62,55886.2,124.81,5.09,8.89,-2.26
2013-11-13,500.57,55660.8,124.75,0.0,12.92,1.58
2013-11-14,503.68,55437.3,124.69,0.0,12.73,2.2
2013-11-15,494.79,55208.4,124.63,0.0,13.18,1.7
2013-11-16,478.38,54969.7,124.57,0.0,12.26,1.71
2013-11-17,456.18,54717.7,124.51,0.0,9.62,-3.69
2013-11-18,463.08,54469.8,124.44,0.0,9.67,-3.16
2013-11-19,462.97,54221.8,124.38,1.59,11.91,0.31
2013-11-20,424.85,53951.0,124.31,0.0,10.26,-0.82
2013-11-21,385.72,53656.7,124.23,0.0,7.79,-2.31
2013-11-22,370.18,53353.0,124.15,0.0,8.46,-0.52
2013-11-23,321.56,53020.2,124.06,0.0,7.95,-3.56
2013-11-24,316.98,52684.7,123.98,0.0,2.73,-7.16
2013-11-25,365.37,52378.2,123.9,4.96,6.97,-4.21
2013-11-26,464.6,52131.2,123.83,9.12,6.43,-2.98
2013-11-27,436.9,51867.6,123.77,0.0,7.57,-6.58
2013-11-28,520.56,51654.2,123.71,6.95,8.82,0.03
2013-11-29,556.24,51462.2,123.66,4.55,7.48,-4.92
2013-11-30,467.33,51216.8,123.6,0.0,10.92,-1.68
2013-12-01,523.66,51005.3,123.54,2.27,8.65,-3.6
2013-12-02,460.42,50755.8,123.48,0.0,5.41,-8.66
2013-12-03,439.9,50494.0,123.41,0.0,4.86,-7.79
2013-12-04,439.21,50231.7,123.34,0.0,3.68,-4.98
2013-12-05,465.05,49985.0,123.28,0.0,2.01,-8.15
2013-12-06,474.81,49744.2,123.21,0.0,5.76,-5.14
2013-12-07,485.59,49509.8,123.15,0.0,2.98,-8.75
2013-12-08,497.3,49282.4,123.09,0.0,7.78,-3.47
2013-12-09,521.61,49069.6,123.04,0.0,10.29,-2.53
2013-12-10,545.71,48871.3,122.99,0.0,5.95,-5.44
2013-12-11,577.4,48692.0,122.94,0.0,7.8,-3.08
2013-12-12,603.81,48528.6,122.9,0.0,4.91,-7.22
2013-12-13,670.95,48405.4,122.87,0.0,5.97,-5.24
2013-12-14,700.79,48300.1,122.84,0.0,4.94,-2.6
2013-12-15,653.41,48166.4,122.8,0.0,9.44,0.49
2013-12-16,641.35,48025.5,122.77,0.0,8.4,-3.18
2013-12-17,643.29,47885.7,122.73,0.0,3.9,-4.19
2013-12-18,617.83,47730.7,122.69,0.0,6.95,-3.45
2013-12-19,591.61,47559.9,122.65,1.53,13.41,-1.19
2013-12-20,1229.28,47771.7,122.7,36.64,12.1,-0.17
2013-12-21,1035.18,47867.1,122.73,0.0,13.32,1.29
2013-12-22,895.86,47878.8,122.73,0.0,10.0,-1.1
2013-12-23,910.12,47899.2,122.73,0.0,10.95,1.37
2013-12-24,833.58,47873.6,122.73,0.0,3.11,-6.03
2013-12-25,881.95,47877.0,122.73,0.03,8.62,-2.55
2013-12-26,920.74,47903.7,122.74,0.0,12.28,0.14
2013-12-27,830.12,47876.0,122.73,0.0,8.02,-1.74
2013-12-28,764.89,47809.2,122.71,0.0,6.18,-3.05
2013-12-29,835.1,47784.5,122.7,7.71,8.25,-1.46
2013-12-30,1138.22,47941.7,122.75,20.78,8.22,-3.76
2013-12-31,1125.65,48091.4,122.78,0.0,4.11,-7.02
2014-01-01,1024.68,48180.4,122.81,0.0,-0.48,-8.69
2014-01-02,968.6,48235.8,122.82,1.13,7.14,-3.71
2014-01-03,813.09,48197.9,122.81,0.0,4.61,-6.07
2014-01-04,847.15,48180.5,122.81,0.0,0.89,-10.86
2014-01-05,1265.49,48414.0,122.87,10.43,0.39,-12.4
2014-01-06,1182.52,48597.8,122.92,0.0,3.83,-7.01
2014-01-07,1097.3,48730.4,122.95,0.0,2.86,-7.8
2014-01-08,1114.72,48873.5,122.99,5.86,-1.54,-12.15
2014-01-09,957.41,48922.2,123.0,0.0,-3.01,-17.24
2014-01-10,972.92,48980.2,123.02,1.23,2.23,-7.38
2014-01-11,970.7,49036.9,123.03,0.0,4.49,-5.79
2014-01-12,909.59,49056.9,123.04,0.0,2.88,-7.03
2014-01-13,943.27,49097.1,123.05,0.0,2.31,-7.22
2014-01-14,827.34,49067.8,123.04,0.0,0.08,-10.27
2014-01-15,848.24,49051.0,123.03,0.13,-2.71,-10.3
2014-01-16,1361.63,49342.2,123.11,32.27,-2.24,-14.97
2014-01-17,2227.23,50152.8,123.32,43.24,0.38,-11.66
2014-01-18,1757.88,50681.8,123.46,0.0,1.14,-9.18
2014-01-19,1491.92,51051.2,123.55,0.0,1.66,-9.64
2014-01-20,1303.53,51307.6,123.62,0.0,-0.48,-10.13
2014-01-21,1299.52,51561.6,123.69,0.0,1.3,-8.68
2014-01-22,1425.87,51891.3,123.77,0.0,1.39,-9.05
2014-01-23,1434.28,52226.2,123.86,8.79,0.16,-11.08
2014-01-24,1335.87,52501.9,123.93,0.0,-0.88,-11.83
2014-01-25,1557.86,52910.9,124.04,5.36,-1.58,-15.88
2014-01-26,1614.2,53353.7,124.15,12.2,-0.61,-13.07
2014-01-27,1366.7,53648.0,124.23,0.0,2.09,-7.55
2014-01-28,1237.3,53864.6,124.28,0.0,5.54,-6.03
2014-01-29,1125.15,54013.9,124.32,0.0,1.94,-9.27
2014-01-30,1058.58,54123.4,124.35,0.0,-0.33,-11.72
2014-01-31,982.27,54187.0,124.37,0.0,3.41,-10.34
2014-02-01,891.08,54195.9,124.37,0.0,1.52,-9.78
2014-02-02,905.17,54213.2,124.37,0.0,-1.98,-15.51
2014-02-03,1086.86,54339.6,124.41,13.22,-1.2,-10.59
2014-02-04,914.69,54362.7,124.41,0.0,5.59,-6.41
2014-02-05,786.16,54308.6,124.4,0.0,2.8,-8.44
2014-02-06,788.31,54255.9,124.39,0.0,-1.96,-9.74
2014-02-07,705.87,54153.6,124.36,0.0,1.47,-8.41
2014-02-08,705.91,54051.4,124.33,0.0,0.49,-7.27
2014-02-09,718.71,53956.9,124.31,4.12,0.9,-8.35
2014-02-10,632.74,53810.8,124.27,0.0,2.02,-7.69
2014-02-11,556.43,53618.9,124.22,0.0,0.38,-9.95
2014-02-12,497.86,53391.9,124.16,0.0,3.09,-10.09
2014-02-13,499.05,53165.6,124.1,0.0,4.71,-9.54
2014-02-14,565.64,52979.2,124.05,0.0,4.24,-8.84
