date,inflow,storage,elevation,precip,tmax,tmin
2012-12-17,661.98,69859.4,106.1,0.0,3.63,-7.95
2012-12-18,623.88,69820.3,106.09,0.0,6.6,-2.76
2012-12-19,561.99,69744.1,106.06,0.0,8.67,-0.96
2012-12-20,1267.82,70091.4,106.17,50.3,10.46,1.05
2012-12-21,1285.69,70449.4,106.27,0.0,6.2,-3.84
2012-12-22,1249.88,70785.9,106.37,15.34,6.07,-4.71
2012-12-23,1120.34,71044.8,106.45,9.1,11.8,-2.66
2012-12-24,1033.36,71251.4,106.51,3.36,10.55,-0.84
2012-12-25,917.23,71388.3,106.55,0.0,13.66,3.65
2012-12-26,851.97,71486.1,106.58,0.0,9.42,-0.63
2012-12-27,936.59,71634.7,106.63,8.53,6.49,-3.09
2012-12-28,848.25,71730.2,106.66,0.0,3.04,-9.47
2012-12-29,803.99,71799.2,106.68,0.83,4.87,-8.16
2012-12-30,765.37,71845.0,106.69,0.0,3.94,-4.14
2012-12-31,751.23,71882.4,106.7,1.6,6.1,-5.24
2013-01-01,939.78,72032.8,106.75,16.92,6.52,-4.31
2013-01-02,972.85,72203.2,106.8,17.14,4.78,-6.66
2013-01-03,827.67,72286.4,106.82,0.0,5.57,-5.42
2013-01-04,748.08,72321.8,106.83,0.82,8.88,-1.59
2013-01-05,770.67,72370.8,106.85,0.55,10.26,-1.72
2013-01-06,780.84,72425.9,106.87,0.0,10.66,-1.36
2013-01-07,690.8,72427.0,106.87,0.0,9.29,-3.52
2013-01-08,704.06,72436.1,106.87,0.0,9.82,-4.6
2013-01-09,1215.72,72752.1,106.96,31.77,4.35,-7.22
2013-01-10,962.02,72915.9,107.01,0.0,5.82,-5.87
2013-01-11,910.84,73049.0,107.05,0.0,6.61,-3.21
2013-01-12,862.78,73153.3,107.08,0.0,5.97,-4.97
2013-01-13,829.03,73237.3,107.11,0.0,7.59,-6.5
2013-01-14,829.3,73321.5,107.13,0.0,9.51,-1.06
2013-01-15,767.16,73368.4,107.15,0.0,8.3,-2.52
2013-01-16,1004.38,73557.6,107.2,14.35,8.2,-0.22
2013-01-17,1173.12,73848.1,107.29,19.73,9.7,-3.94
2013-01-18,1134.27,74115.3,107.37,0.0,8.77,-3.26
2013-01-19,901.8,74242.9,107.41,0.0,3.31,-8.83
2013-01-20,764.99,74288.5,107.42,0.0,6.6,-5.09
2013-01-21,680.87,74283.7,107.42,0.62,5.61,-4.27
2013-01-22,730.97,74308.9,107.43,0.0,6.9,-5.82
2013-01-23,815.14,74384.5,107.45,0.0,5.96,-3.94
2013-01-24,895.66,74508.5,107.49,0.0,3.16,-6.03
2013-01-25,1050.19,74725.3,107.55,1.66,5.67,-4.75
2013-01-26,1170.28,75014.0,107.64,8.39,6.17,-7.59
2013-01-27,1244.62,75347.4,107.74,0.0,3.96,-6.14
2013-01-28,1039.54,75557.7,107.8,0.0,-0.49,-10.9
2013-01-29,1057.18,75778.7,107.87,0.0,-1.98,-10.29
2013-01-30,954.67,75938.1,107.92,0.0,-0.62,-12.27
2013-01-31,812.59,76012.2,107.94,0.0,4.1,-6.52
2013-02-01,869.23,76120.4,107.97,0.0,5.13,-5.81
2013-02-02,750.42,76157.2,107.98,0.0,-0.46,-11.19
2013-02-03,968.67,76325.0,108.03,6.37,-2.61,-11.79
2013-02-04,878.24,76438.6,108.07,1.69,2.79,-5.78
2013-02-05,811.28,76511.9,108.09,0.0,6.61,-3.5
2013-02-06,793.01,76574.4,108.11,0.0,3.33,-9.87
2013-02-07,804.44,76643.6,108.13,0.0,3.8,-7.58
2013-02-08,874.21,76754.7,108.16,0.0,3.41,-6.64
2013-02-09,802.81,76823.0,108.18,0.0,3.37,-9.58
2013-02-10,741.49,76854.5,108.19,0.0,0.06,-8.47
2013-02-11,1112.14,77108.4,108.27,17.06,2.04,-10.78
2013-02-12,1020.06,77307.1,108.33,0.34,2.19,-9.93
2013-02-13,1034.09,77514.1,108.39,0.0,5.27,-6.63
2013-02-14,1050.47,77731.0,108.45,0.0,4.51,-6.12
2013-02-15,1004.92,77920.6,108.51,0.7,9.22,-2.85
2013-02-16,967.08,78087.4,108.56,0.0,10.17,-0.54
2013-02-17,1086.24,78325.8,108.63,2.63,9.57,-2.25
2013-02-18,997.05,78510.6,108.69,2.34,6.0,-3.73
2013-02-19,1126.48,78773.1,108.76,2.16,2.99,-6.6
2013-02-20,1065.81,78999.2,108.83,0.0,5.58,-5.63
2013-02-21,1051.52,79216.7,108.9,0.0,9.12,-2.53
2013-02-22,1161.23,79500.0,108.98,0.0,11.14,0.32
2013-02-23,1044.87,79713.6,109.05,0.0,7.93,0.08
2013-02-24,1079.22,79947.7,109.12,0.0,6.28,-3.78
2013-02-25,969.21,80115.8,109.17,1.5,3.27,-7.97
2013-02-26,1052.23,80333.8,109.23,0.0,3.72,-10.07
2013-02-27,1202.64,80642.0,109.32,0.0,-0.3,-10.63
2013-02-28,2044.58,81455.3,109.57,24.46,1.74,-8.09
2013-03-01,1580.77,81990.4,109.73,0.0,3.65,-7.36
2013-03-02,1382.78,82406.6,109.85,0.0,5.1,-3.59
2013-03-03,1337.46,82795.7,109.97,0.0,11.44,1.42
2013-03-04,1406.31,83226.1,110.1,0.0,9.09,-5.25
2013-03-05,1263.59,83570.9,110.2,0.0,5.28,-6.26
2013-03-06,1319.32,83949.1,110.31,0.0,1.45,-8.75
2013-03-07,1225.67,84271.1,110.41,0.0,0.81,-10.55
2013-03-08,1033.81,84478.0,110.47,0.0,3.04,-9.37
2013-03-09,1100.03,84724.6,110.55,0.0,5.59,-5.35
2013-03-10,1104.11,84973.7,110.62,0.0,9.56,-1.71
2013-03-11,1119.28,85231.8,110.7,2.31,13.13,2.57
2013-03-12,1054.5,85451.1,110.76,0.0,10.87,0.86
2013-03-13,1099.9,85697.7,110.84,0.0,7.32,-4.11
2013-03-14,1649.35,86273.9,111.01,14.69,8.23,-5.0
2013-03-15,1305.77,86644.0,111.12,3.67,10.75,-1.74
2013-03-16,1167.05,86930.8,111.21,0.0,13.95,2.07
2013-03-17,1149.79,87207.3,111.29,3.99,15.03,4.14
2013-03-18,1000.02,87393.9,111.35,0.0,10.16,-1.23
2013-03-19,871.33,87503.3,111.38,0.0,7.36,-1.58
2013-03-20,895.8,87627.4,111.42,0.0,12.55,-0.29
2013-03-21,1303.73,87996.2,111.53,28.54,10.93,0.38
2013-03-22,1615.07,88551.9,111.69,30.81,10.0,-1.83
2013-03-23,1435.46,88999.7,111.83,3.65,6.41,-3.04
2013-03-24,1451.51,89457.2,111.96,10.94,11.42,-0.33
2013-03-25,1087.32,89696.2,112.03,0.0,16.93,5.88
2013-03-26,1064.68,89921.7,112.1,2.1,12.5,3.2
2013-03-27,987.55,90100.8,112.16,0.0,16.31,3.83
2013-03-28,886.56,90219.3,112.19,0.09,14.64,4.15
2013-03-29,934.75,90366.8,112.24,6.27,17.3,5.38
2013-03-30,912.23,90500.7,112.28,3.43,14.16,2.04
2013-03-31,836.21,90589.1,112.3,0.77,13.79,2.07
2013-04-01,724.04,90610.1,112.31,0.0,11.66,3.97
2013-04-02,646.79,90584.8,112.3,0.0,12.01,0.38
2013-04-03,619.12,90542.8,112.29,0.0,16.52,6.52
2013-04-04,513.56,90437.6,112.26,0.0,19.61,7.33
2013-04-05,520.01,90336.2,112.23,0.0,17.74,10.75
2013-04-06,594.98,90279.8,112.21,0.0,17.39,7.53
2013-04-07,609.84,90232.3,112.19,0.0,15.39,1.84
2013-04-08,637.09,90201.1,112.19,0.0,12.46,4.61
2013-04-09,592.8,90143.4,112.17,0.0,10.89,1.03
2013-04-10,594.29,90086.6,112.15,3.09,20.38,7.95
2013-04-11,624.81,90048.1,112.14,0.0,17.8,8.01
2013-04-12,556.57,89968.6,112.12,0.0,19.34,9.11
2013-04-13,599.28,89914.8,112.1,0.0,21.24,10.12
2013-04-14,548.49,89830.5,112.07,0.0,20.98,7.8
2013-04-15,522.37,89730.5,112.04,0.14,20.11,7.13
2013-04-16,432.76,89576.8,112.0,0.0,16.74,5.68
2013-04-17,448.94,89432.8,111.96,0.0,15.66,7.65
2013-04-18,429.16,89276.9,111.91,0.0,19.22,6.81
2013-04-19,419.9,89115.4,111.86,0.0,18.21,5.49
2013-04-20,441.54,88966.9,111.82,0.0,18.07,7.86
2013-04-21,512.26,88860.9,111.78,0.0,15.86,4.39
2013-04-22,596.82,88805.6,111.77,10.01,19.85,9.69
2013-04-23,1121.25,89064.9,111.85,33.4,22.83,12.0
2013-04-24,1040.19,89275.7,111.91,0.0,28.35,14.72
2013-04-25,776.78,89328.3,111.92,0.0,22.69,10.23
2013-04-26,777.2,89381.3,111.94,0.0,19.68,8.47
2013-04-27,724.94,89402.8,111.95,0.0,14.43,2.84
2013-04-28,677.78,89396.1,111.94,0.0,14.83,1.23
2013-04-29,728.21,89419.6,111.95,2.79,16.44,3.82
2013-04-30,1008.99,89611.6,112.01,26.55,18.39,7.5
2013-05-01,761.99,89655.4,112.02,0.0,20.82,10.5
2013-05-02,705.38,89665.3,112.03,0.0,17.26,7.42
2013-05-03,577.43,89598.3,112.01,0.0,21.7,13.4
2013-05-04,635.75,89566.4,112.0,0.0,23.48,12.54
2013-05-05,688.25,89565.9,112.0,6.96,23.42,14.5
2013-05-06,579.04,89499.9,111.98,0.0,22.83,16.4
2013-05-07,522.62,89400.1,111.95,0.0,24.57,11.19
2013-05-08,458.48,89261.8,111.9,0.0,18.91,8.86
2013-05-09,485.66,89139.8,111.87,0.0,19.89,7.74
2013-05-10,472.93,89010.2,111.83,0.0,14.93,3.5
2013-05-11,429.86,88854.7,111.78,0.0,15.5,1.56
2013-05-12,427.76,88698.0,111.74,0.0,17.75,7.06
2013-05-13,429.92,88542.5,111.69,2.52,24.85,13.77
2013-05-14,501.42,88430.0,111.66,0.0,22.53,13.02
2013-05-15,515.04,88325.6,111.62,1.44,20.76,11.08
2013-05-16,612.65,88279.8,111.61,0.0,22.99,7.25
2013-05-17,617.61,88237.0,111.6,0.0,25.47,13.18
2013-05-18,773.49,88287.7,111.61,9.64,26.51,15.22
2013-05-19,768.66,88335.5,111.63,0.0,28.48,16.23
2013-05-20,696.81,88340.1,111.63,0.0,26.4,16.01
2013-05-21,591.82,88281.8,111.61,0.0,22.69,10.35
2013-05-22,550.97,88199.0,111.59,0.0,23.87,11.93
2013-05-23,542.61,88111.2,111.56,0.0,24.16,14.24
2013-05-24,612.31,88065.2,111.55,6.7,20.39,9.59
2013-05-25,538.43,87974.9,111.52,0.0,25.8,14.92
2013-05-26,522.28,87874.8,111.49,3.5,28.18,16.98
2013-05-27,544.51,87788.1,111.46,0.0,31.29,18.03
2013-05-28,553.58,87706.9,111.44,0.0,32.31,20.82
2013-05-29,565.52,87632.8,111.42,6.75,30.49,18.71
2013-05-30,758.37,87674.4,111.43,18.06,28.02,17.15
2013-05-31,748.28,87710.0,111.44,0.0,27.14,15.18
2013-06-01,730.07,87734.7,111.45,0.0,22.04,12.83
2013-06-02,706.31,87745.0,111.45,0.0,22.03,8.65
2013-06-03,734.47,87772.3,111.46,0.0,23.37,12.63
2013-06-04,661.38,87755.8,111.45,0.0,24.81,16.35
2013-06-05,692.71,87758.0,111.45,0.0,24.22,12.72
2013-06-06,699.89,87764.5,111.46,0.0,26.14,13.27
2013-06-07,673.7,87755.3,111.45,0.0,28.06,16.02
2013-06-08,684.04,87752.4,111.45,0.0,27.14,17.96
2013-06-09,668.39,87740.0,111.45,0.0,30.36,22.42
2013-06-10,625.47,87701.9,111.44,0.0,31.69,21.64
2013-06-11,682.75,87698.1,111.44,0.0,26.2,15.06
2013-06-12,736.79,87726.8,111.45,0.0,23.27,13.68
2013-06-13,728.9,87750.8,111.45,0.0,24.67,16.34
2013-06-14,593.29,87693.4,111.44,0.79,26.95,14.69
2013-06-15,601.5,87640.9,111.42,0.0,26.74,17.94
2013-06-16,665.96,87627.0,111.42,0.0,30.63,18.16
2013-06-17,771.91,87676.8,111.43,0.0,26.6,12.94
2013-06-18,797.53,87741.9,111.45,0.0,26.09,16.15
2013-06-19,712.97,87756.3,111.45,0.0,27.75,17.42
2013-06-20,714.08,87771.3,111.46,0.0,30.31,19.03
2013-06-21,688.93,87771.3,111.46,0.0,35.4,23.07
2013-06-22,570.75,87700.4,111.44,0.0,33.46,22.12
2013-06-23,592.12,87642.2,111.42,0.0,31.03,19.41
2013-06-24,565.85,87568.3,111.4,0.0,34.81,25.97
2013-06-25,511.8,87462.0,111.37,0.0,29.98,18.85
2013-06-26,529.5,87366.3,111.34,0.0,31.23,20.18
2013-06-27,586.81,87305.0,111.32,0.0,29.38,18.93
2013-06-28,625.11,87266.7,111.31,0.0,21.91,12.23
2013-06-29,612.33,87220.7,111.29,0.0,28.66,19.12
2013-06-30,523.04,87121.1,111.26,0.0,28.08,17.41
2013-07-01,495.92,87005.3,111.23,0.0,30.36,18.62
2013-07-02,518.98,86903.3,111.2,0.0,27.39,14.48
2013-07-03,515.8,86799.4,111.17,0.0,28.05,16.78
2013-07-04,496.14,86683.6,111.13,0.0,26.9,18.38
2013-07-05,535.48,86591.5,111.11,0.0,31.14,18.12
2013-07-06,611.41,86545.0,111.09,0.0,34.72,24.79
2013-07-07,537.12,86453.9,111.06,0.0,34.16,21.53
2013-07-08,539.02,86363.9,111.04,0.0,31.89,19.83
2013-07-09,630.77,86328.9,111.03,0.0,32.19,23.07
2013-07-10,616.26,86285.3,111.01,0.0,29.88,19.66
2013-07-11,662.65,86269.5,111.01,0.0,26.71,18.15
2013-07-12,595.74,86213.5,110.99,0.0,28.26,15.37
2013-07-13,610.63,86166.5,110.98,0.0,29.12,16.93
2013-07-14,623.64,86127.3,110.97,0.0,33.3,22.3
2013-07-15,610.11,86080.0,110.95,0.0,32.9,19.85
2013-07-16,652.98,86058.4,110.95,0.0,25.08,15.01
2013-07-17,640.47,86029.3,110.94,0.0,31.72,19.78
2013-07-18,702.55,86037.4,110.94,0.0,29.47,18.58
2013-07-19,743.06,86069.8,110.95,0.0,31.45,20.46
2013-07-20,693.18,86072.4,110.95,0.0,37.57,23.96
2013-07-21,689.49,86072.7,110.95,0.0,39.03,26.24
2013-07-22,705.0,86082.3,110.95,0.0,35.15,24.03
2013-07-23,662.24,86066.2,110.95,0.0,30.5,19.47
2013-07-24,624.9,86027.8,110.94,0.0,32.56,19.72
2013-07-25,676.61,86020.3,110.93,0.0,32.82,20.0
2013-07-26,607.28,85971.3,110.92,0.0,31.51,19.34
2013-07-27,604.44,85920.6,110.9,0.0,32.98,22.68
2013-07-28,672.84,85910.9,110.9,0.0,32.09,21.87
2013-07-29,653.52,85889.6,110.9,0.0,34.17,25.01
2013-07-30,596.69,85834.2,110.88,0.0,29.34,19.24
2013-07-31,836.22,85922.5,110.9,5.39,32.42,23.91
2013-08-01,722.7,85942.8,110.91,0.0,30.07,19.39
2013-08-02,678.14,85936.2,110.91,0.0,29.82,17.97
2013-08-03,653.69,85915.1,110.9,0.0,27.28,16.03
2013-08-04,601.19,85862.4,110.89,0.0,31.28,18.75
2013-08-05,586.09,85800.6,110.87,1.72,32.51,19.48
2013-08-06,502.27,85688.6,110.83,1.16,30.77,20.66
2013-08-07,436.7,85537.2,110.79,0.0,34.21,25.11
2013-08-08,466.53,85403.7,110.75,0.0,34.45,23.86
2013-08-09,476.71,85276.4,110.71,0.0,37.47,25.6
2013-08-10,529.94,85180.9,110.68,0.0,37.05,26.46
2013-08-11,496.32,85065.3,110.65,0.0,41.45,27.42
2013-08-12,546.98,84980.1,110.62,0.0,36.98,25.92
2013-08-13,536.42,84888.6,110.6,0.0,34.07,21.17
2013-08-14,517.24,84785.5,110.56,0.0,36.44,24.97
2013-08-15,474.91,84657.1,110.53,0.0,35.84,23.85
2013-08-16,462.55,84521.2,110.49,0.0,31.26,21.89
2013-08-17,455.08,84380.9,110.44,0.0,32.15,21.55
2013-08-18,514.87,84276.4,110.41,11.26,35.8,22.96
2013-08-19,471.51,84145.9,110.37,0.0,41.25,29.81
2013-08-20,473.85,84016.8,110.33,0.0,34.92,24.98
2013-08-21,528.36,83920.4,110.31,0.0,40.93,28.34
2013-08-22,601.21,83867.7,110.29,0.0,31.54,21.41
2013-08-23,548.29,83783.3,110.26,0.0,29.01,18.08
2013-08-24,529.67,83687.7,110.24,0.0,32.62,20.71
2013-08-25,551.03,83605.0,110.21,0.0,30.02,22.06
2013-08-26,495.41,83488.8,110.18,0.0,35.16,21.7
2013-08-27,481.9,83364.6,110.14,0.0,30.68,21.08
2013-08-28,462.7,83228.8,110.1,0.0,29.13,18.82
2013-08-29,503.5,83117.5,110.07,0.0,24.9,14.25
2013-08-30,425.97,82959.7,110.02,0.0,29.32,17.8
2013-08-31,431.07,82804.9,109.97,0.0,26.16,15.53
2013-09-01,451.94,82662.7,109.93,0.0,19.56,12.67
2013-09-02,402.0,82490.5,109.88,0.0,26.98,15.86
2013-09-03,435.21,82338.2,109.83,0.0,28.22,16.1
2013-09-04,422.24,82178.2,109.78,0.0,29.64,16.61
2013-09-05,461.45,82041.6,109.74,0.0,30.23,18.51
2013-09-06,456.24,81902.0,109.7,0.0,27.74,15.91
2013-09-07,796.23,81966.3,109.72,30.3,29.38,17.95
2013-09-08,652.07,81944.2,109.71,0.0,28.32,19.46
2013-09-09,558.59,81865.9,109.69,0.0,30.19,22.37
2013-09-10,588.22,81805.5,109.67,0.0,27.89,17.73
2013-09-11,619.29,81763.6,109.66,0.0,27.47,15.64
2013-09-12,585.05,81701.3,109.64,0.0,29.66,16.69
2013-09-13,619.31,81659.5,109.63,0.0,29.37,14.79
2013-09-14,601.23,81606.8,109.61,0.0,23.66,13.26
2013-09-15,591.18,81548.1,109.6,0.0,19.09,12.5
2013-09-16,564.36,81473.3,109.57,0.0,24.95,12.47
2013-09-17,704.39,81482.6,109.58,8.59,25.99,14.22
2013-09-18,714.13,81497.7,109.58,0.0,24.84,16.38
2013-09-19,672.05,81487.5,109.58,0.0,24.02,9.3
2013-09-20,755.61,81527.5,109.59,0.0,24.4,12.03
2013-09-21,780.49,81582.4,109.61,0.0,28.4,15.96
2013-09-22,703.64,81591.1,109.61,0.0,25.78,14.58
2013-09-23,767.09,81638.0,109.62,0.0,26.74,14.93
2013-09-24,642.04,81609.8,109.61,0.0,22.02,11.26
2013-09-25,681.55,81605.4,109.61,0.0,24.56,13.3
2013-09-26,685.58,81603.3,109.61,0.0,18.14,8.65
2013-09-27,758.29,81644.9,109.62,0.0,16.83,7.83
2013-09-28,828.24,81728.4,109.65,0.0,14.94,6.49
2013-09-29,843.17,81821.0,109.68,0.0,16.61,7.01
2013-09-30,756.8,81861.6,109.69,0.0,18.19,4.62
2013-10-01,734.53,81889.0,109.7,0.0,19.0,9.91
2013-10-02,678.89,81882.9,109.7,0.0,19.9,8.67
2013-10-03,646.09,81857.2,109.69,0.0,20.46,9.04
2013-10-04,615.21,81812.9,109.67,0.0,19.36,8.79
2013-10-05,615.75,81768.9,109.66,0.0,20.45,7.1
2013-10-06,531.12,81674.2,109.63,0.0,16.76,8.07
2013-10-07,534.25,81581.4,109.61,0.0,16.33,2.23
2013-10-08,597.48,81526.5,109.59,0.0,11.6,0.47
2013-10-09,657.97,81507.8,109.58,0.0,14.2,4.8
2013-10-10,690.5,81508.8,109.58,0.0,13.07,4.11
2013-10-11,733.41,81535.4,109.59,0.0,13.45,3.09
2013-10-12,793.98,81598.4,109.61,11.16,20.64,9.92
2013-10-13,617.78,81555.7,109.6,0.0,19.29,12.24
2013-10-14,625.64,81517.7,109.59,0.0,21.67,8.1
2013-10-15,566.75,81444.3,109.56,0.0,21.07,8.6
2013-10-16,585.11,81382.0,109.55,0.0,20.97,10.29
2013-10-17,591.99,81323.8,109.53,0.0,16.49,0.48
2013-10-18,674.72,81315.2,109.53,0.0,17.19,6.88
2013-10-19,646.43,81289.7,109.52,0.0,16.87,4.41
2013-10-20,518.5,81187.4,109.49,0.0,11.76,1.92
2013-10-21,567.4,81114.4,109.47,0.0,14.08,0.81
2013-10-22,515.8,81010.5,109.43,0.0,16.93,5.59
2013-10-23,502.64,80898.7,109.4,0.0,15.57,4.62
2013-10-24,506.79,80789.4,109.37,0.0,14.47,2.6
2013-10-25,818.75,80867.2,109.39,26.27,10.1,2.61
2013-10-26,690.44,80868.1,109.39,0.0,11.03,-0.4
2013-10-27,671.68,80857.7,109.39,0.0,11.8,-0.25
2013-10-28,683.49,80854.4,109.39,6.58,13.24,3.92
2013-10-29,540.19,80765.1,109.36,0.0,11.32,-2.53
2013-10-30,540.54,80676.0,109.33,3.35,11.26,-0.42
2013-10-31,595.96,80620.2,109.32,5.37,15.43,3.95
2013-11-01,645.11,80593.9,109.31,0.0,11.86,-2.25
2013-11-02,592.38,80535.9,109.29,0.0,11.07,-0.01
2013-11-03,630.92,80501.1,109.28,0.0,18.66,6.53
2013-11-04,661.1,80484.3,109.28,0.0,16.15,7.76
2013-11-05,753.46,80523.0,109.29,0.0,14.97,4.13
2013-11-06,810.48,80595.9,109.31,0.0,14.22,5.17
2013-11-07,953.53,80754.6,109.36,10.76,12.81,0.51
2013-11-08,928.21,80898.2,109.4,0.0,8.81,-0.75
2013-11-09,860.01,81000.8,109.43,0.11,10.76,0.47
2013-11-10,742.31,81032.8,109.44,0.42,13.81,4.07
2013-11-11,775.36,81084.6,109.46,0.0,14.92,2.11
2013-11-12,681.99,81080.4,109.46,0.0,13.2,0.98
2013-11-13,872.49,81190.5,109.49,8.82,17.15,6.31
2013-11-14,786.07,81248.7,109.51,0.0,13.77,3.2
2013-11-15,591.86,81190.4,109.49,0.0,9.92,-0.81
2013-11-16,573.38,81121.1,109.47,7.81,11.27,-1.61
2013-11-17,584.96,81058.7,109.45,0.0,-0.18,-12.5
2013-11-18,596.71,81003.3,109.43,0.0,0.82,-10.27
2013-11-19,581.04,80938.5,109.41,0.62,6.51,-7.56
2013-11-20,597.6,80883.7,109.4,0.0,-0.85,-11.4
2013-11-21,555.05,80803.3,109.37,0.38,0.91,-10.85
2013-11-22,569.91,80731.9,109.35,0.0,6.03,-8.45
2013-11-23,531.46,80637.3,109.32,1.95,3.56,-7.1
2013-11-24,502.75,80525.6,109.29,0.0,1.44,-7.73
2013-11-25,579.46,80459.9,109.27,0.0,6.83,-3.33
2013-11-26,583.82,80396.8,109.25,0.0,12.46,1.07
2013-11-27,672.43,80386.8,109.25,0.0,13.45,3.56
2013-11-28,695.93,80391.0,109.25,0.0,13.63,2.4
2013-11-29,641.19,80362.3,109.24,0.0,15.85,4.76
2013-11-30,905.81,80492.4,109.28,18.0,15.0,3.01
2013-12-01,764.91,80538.0,109.29,0.0,13.91,2.72
2013-12-02,604.86,80487.5,109.28,2.82,10.41,-1.63
2013-12-03,535.27,80395.2,109.25,0.0,7.78,-1.72
2013-12-04,468.87,80263.2,109.21,0.0,11.83,-0.64
2013-12-05,423.87,80104.1,109.16,0.0,14.23,4.84
2013-12-06,404.76,79933.5,109.11,0.0,14.4,2.53
2013-12-07,381.9,79749.3,109.06,0.0,8.94,-0.11
2013-12-08,427.06,79592.1,109.01,0.0,5.9,-7.87
2013-12-09,474.41,79463.4,108.97,2.42,5.53,-3.8
2013-12-10,476.63,79336.0,108.93,0.0,10.93,-3.6
2013-12-11,449.48,79192.3,108.89,0.0,6.6,-2.26
2013-12-12,512.2,79086.2,108.86,0.0,7.28,-5.58
2013-12-13,509.8,78978.7,108.83,0.0,0.8,-10.27
2013-12-14,489.11,78858.7,108.79,1.57,1.0,-8.26
2013-12-15,494.49,78742.0,108.76,0.0,1.76,-7.95
2013-12-16,526.81,78644.7,108.73,0.0,1.3,-12.44
2013-12-17,569.39,78573.0,108.71,0.0,1.4,-12.11
2013-12-18,676.47,78565.4,108.7,0.0,0.96,-10.3
2013-12-19,611.12,78518.7,108.69,0.0,6.15,-4.4
2013-12-20,574.45,78450.0,108.67,0.0,5.56,-6.14
2013-12-21,665.34,78435.8,108.66,0.0,5.71,-4.74
2013-12-22,698.47,78441.5,108.67,0.0,7.82,-4.42
2013-12-23,603.64,78390.3,108.65,0.0,7.45,-4.7
2013-12-24,614.59,78345.6,108.64,0.0,5.04,-5.53
2013-12-25,613.21,78300.2,108.62,0.0,10.58,-0.83
2013-12-26,680.24,78294.9,108.62,0.0,9.08,-1.43
2013-12-27,744.9,78328.4,108.63,0.0,3.99,-4.88
2013-12-28,815.67,78404.4,108.65,5.94,3.67,-7.19
2013-12-29,882.08,78520.3,108.69,0.0,6.69,-4.67
2013-12-30,1310.41,78893.1,108.8,23.95,8.59,-1.72
2013-12-31,1321.58,79272.7,108.91,2.31,11.46,-2.87
2014-01-01,1271.78,79622.4,109.02,0.0,6.61,-4.67
2014-01-02,1101.51,79869.9,109.09,0.0,9.2,-0.99
2014-01-03,988.79,80049.8,109.15,0.0,13.08,3.17
2014-01-04,938.46,80199.4,109.19,0.0,9.68,-1.67
2014-01-05,1219.74,80517.9,109.29,11.88,4.86,-3.84
2014-01-06,1134.67,80785.3,109.37,0.0,5.96,-4.35
2014-01-07,913.3,80919.9,109.41,0.0,8.02,-2.5
2014-01-08,826.07,81002.1,109.43,0.0,3.74,-8.74
2014-01-09,780.66,81057.1,109.45,0.0,2.85,-7.96
2014-01-10,797.35,81122.1,109.47,0.0,4.29,-6.22
2014-01-11,749.27,81158.3,109.48,0.0,4.3,-6.21
2014-01-12,1052.76,81376.6,109.54,21.95,2.04,-9.47
2014-01-13,937.94,81525.9,109.59,6.15,3.66,-6.44
2014-01-14,956.19,81686.2,109.64,0.0,3.8,-6.09
2014-01-15,981.9,81862.0,109.69,6.36,6.44,-3.5
2014-01-16,880.48,81976.9,109.72,0.0,2.8,-7.66
2014-01-17,635.96,81945.1,109.71,0.01,2.8,-8.08
2014-01-18,569.99,81873.7,109.69,0.0,1.09,-9.32
2014-01-19,500.3,81760.4,109.66,0.0,2.39,-12.0
2014-01-20,677.85,81753.8,109.66,20.43,5.89,-8.77
2014-01-21,655.64,81733.7,109.65,0.0,4.13,-4.51
2014-01-22,609.75,81686.2,109.64,0.0,-0.87,-12.14
2014-01-23,583.1,81622.7,109.62,0.0,-0.34,-12.37
2014-01-24,501.06,81509.9,109.58,0.0,-2.47,-12.39
2014-01-25,458.93,81371.9,109.54,2.01,-3.57,-12.66
2014-01-26,502.99,81260.3,109.51,0.0,5.34,-6.88
2014-01-27,479.9,81134.8,109.47,0.0,-2.78,-13.29
2014-01-28,624.88,81096.3,109.46,0.0,5.87,-6.01
2014-01-29,596.11,81040.6,109.44,0.0,4.11,-6.29
2014-01-30,733.66,81067.4,109.45,8.06,1.95,-5.93
2014-01-31,779.76,81121.9,109.47,14.04,-0.83,-14.9
2014-02-01,735.79,81149.9,109.48,0.0,-2.21,-9.54
2014-02-02,718.16,81167.4,109.48,2.2,1.83,-8.46
2014-02-03,677.49,81160.5,109.48,0.0,0.79,-8.65
2014-02-04,645.3,81134.3,109.47,1.4,3.84,-8.27
2014-02-05,652.06,81112.2,109.47,0.0,4.46,-7.53
2014-02-06,769.32,81160.4,109.48,0.0,8.34,-6.33
2014-02-07,689.02,81160.4,109.48,0.0,7.08,-8.72
2014-02-08,607.69,81111.6,109.46,0.0,5.4,-8.51
2014-02-09,540.24,81022.3,109.44,0.0,3.53,-6.22
2014-02-10,592.44,80964.4,109.42,0.0,3.9,-6.4
2014-02-11,509.17,80856.5,109.39,0.39,5.68,-6.15
2014-02-12,536.37,80764.9,109.36,0.0,3.37,-8.37
2014-02-13,550.32,80681.7,109.34,4.76,5.4,-6.02
2014-02-14,892.73,80804.0,109.37,30.46,-3.28,-11.07
2014-02-15,873.8,80914.9,109.41,0.0,3.38,-6.34
2014-02-16,972.85,81085.2,109.46,0.0,4.87,-4.47
2014-02-17,901.19,81212.5,109.5,0.0,5.79,-3.79
